sssp_1789491722_904431,rnd10k_dense,frontier,1,4,iter,6,16.561130835,5541,353639
sssp_1789491722_904431,rnd10k_dense,frontier,1,4,iter,7,15.592378131,4358,286665
sssp_1789491722_904431,rnd10k_dense,frontier,1,4,iter,8,15.423952986,3254,228221
sssp_1789491722_904431,rnd10k_dense,frontier,1,4,iter,9,14.483970181,2395,173060
sssp_1789491722_904431,rnd10k_dense,frontier,1,4,iter,10,16.402845359,1700,129946
sssp_1789491722_904431,rnd10k_dense,frontier,1,4,iter,11,16.461561752,1082,95151
sssp_1789491722_904431,rnd10k_dense,frontier,1,4,iter,12,16.469760392,669,64241
sssp_1789491722_904431,rnd10k_dense,frontier,1,4,iter,13,16.521511588,411,43511
sssp_1789491722_904431,rnd10k_dense,frontier,1,4,iter,14,16.476995572,244,30573
sssp_1789491722_904431,rnd10k_dense,frontier,1,4,iter,15,14.415799871,104,22259
sssp_1789491722_904431,rnd10k_dense,frontier,1,4,iter,16,15.461838572,39,15191
sssp_1789491722_904431,rnd10k_dense,frontier,1,4,iter,17,16.412132082,7,11954
sssp_1789491722_904431,rnd10k_dense,frontier,1,4,iter,18,16.381976733,1,10329
sssp_1789491722_904431,rnd10k_dense,frontier,1,4,iter,19,16.413697148,0,10036
sssp_1789491722_904431,rnd10k_dense,frontier,1,4,final,0,15.376198940
sssp_1789492096_915599,rnd10k_dense,frontier,4,4,prep,0,17.538643307
sssp_1789492096_915599,rnd10k_dense,frontier,4,4,iter,1,14.499974752,63,10063
sssp_1789492096_915599,rnd10k_dense,frontier,4,4,iter,2,14.483461465,2676,13115
sssp_1789492096_915599,rnd10k_dense,frontier,4,4,iter,3,16.423129044,9266,144438
sssp_1789492096_915599,rnd10k_dense,frontier,4,4,iter,4,16.433564396,8124,473173
sssp_1789492096_915599,rnd10k_dense,frontier,4,4,iter,5,15.426891956,6862,415575
sssp_1789492096_915599,rnd10k_dense,frontier,4,4,iter,6,15.460805849,5541,353639
sssp_1789492096_915599,rnd10k_dense,frontier,4,4,iter,7,17.376800959,4358,286665
sssp_1789492096_915599,rnd10k_dense,frontier,4,4,iter,8,15.474464875,3254,228221
sssp_1789492096_915599,rnd10k_dense,frontier,4,4,iter,9,15.408407389,2395,173060
sssp_1789492096_915599,rnd10k_dense,frontier,4,4,iter,10,15.472890962,1700,129946
sssp_1789492096_915599,rnd10k_dense,frontier,4,4,iter,11,16.465569716,1082,95151
sssp_1789492096_915599,rnd10k_dense,frontier,4,4,iter,12,15.324693482,669,64241
sssp_1789492096_915599,rnd10k_dense,frontier,4,4,iter,13,15.417407705,411,43511
sssp_1789492096_915599,rnd10k_dense,frontier,4,4,iter,14,15.430471771,244,30573
sssp_1789492096_915599,rnd10k_dense,frontier,4,4,iter,15,15.412663727,104,22259
sssp_1789492096_915599,rnd10k_dense,frontier,4,4,iter,16,15.333947578,39,15191
sssp_1789492096_915599,rnd10k_dense,frontier,4,4,iter,17,15.438342607,7,11954
sssp_1789492096_915599,rnd10k_dense,frontier,4,4,iter,18,16.476110600,1,10329
sssp_1789492096_915599,rnd10k_dense,frontier,4,4,iter,19,14.335882670,0,10036
sssp_1789492096_915599,rnd10k_dense,frontier,4,4,final,0,15.383483113
sssp_1789492460_929806,rnd10k_dense,frontier,8,4,prep,0,19.464235404
sssp_1789492460_929806,rnd10k_dense,frontier,8,4,iter,1,16.400509868,63,10063
sssp_1789492460_929806,rnd10k_dense,frontier,8,4,iter,2,17.436954446,2676,13115
sssp_1789492460_929806,rnd10k_dense,frontier,8,4,iter,3,17.442723014,9266,144438
sssp_1789492460_929806,rnd10k_dense,frontier,8,4,iter,4,18.416113961,8124,473173
sssp_1789492460_929806,rnd10k_dense,frontier,8,4,iter,5,17.392846253,6862,415575
